"id","product_name","product_code","description","selling_price","max_selling_price","min_discount","warranty","created_at","updated_at","deleted_at","disable","tran_limit","gst","cgst","sgst","weight_kg","volumetric_weight","moq","transfer_price","is_deleted","created_by_id","deleted_by_id","group_id","serial_status_id","updated_by_id"
"1090","Kyocera Toner Powder 500g (CT-CP-KC-001)","Kyocera Toner Powder 500g (CT-CP-KC-001)","Kyocera Toner Powder 500g (CT-CP-KC-001)","0.00","1999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"55","2",NULL
"1091","Laser Toner Cartridge Bulk 12A","Laser Toner Cartridge Bulk 12A","Laser Toner Cartridge Bulk 12A","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1092","CT Magic Bulk Toner Powder- 1kg","CT Magic Bulk Toner Powder- 1kg","CT Magic Bulk Toner Powder- 1kg","0.00","2500.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","1.00","0.53",20,"0.00",False,1,NULL,"61","2",NULL
"1093","Bulk OPC Drum 2365","Bulk OPC Drum 2365","Bulk OPC Drum 2365","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"63","2",NULL
"1094","Bulk OPC Drum 9000 OEM","Bulk OPC Drum 9000 OEM","Bulk OPC Drum 9000 OEM","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"63","2",NULL
"1095","2MP CCTV AHD BULLET CAMERA (CTCMHBW2MPA)","2MP CCTV AHD BULLET CAMERA (CTCMHBW2MPA)","2MP CCTV AHD BULLET CAMERA (CTCMHBW2MPA)","0.00","2999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.32","0.50",0,"0.00",False,1,NULL,"53","1",NULL
"1096","2MP CCTV AHD DOME CAMERA (CTCMHDW2MPA)","2MP CCTV AHD DOME CAMERA (CTCMHDW2MPA)","2MP CCTV AHD DOME CAMERA (CTCMHDW2MPA)","0.00","2999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.24","0.35",0,"0.00",False,1,NULL,"53","1",NULL
"1097","4MP CCTV MINI WIFI CAMERA (CTCMW4MPHRP)","4MP CCTV MINI WIFI CAMERA (CTCMW4MPHRP)","4MP CCTV MINI WIFI CAMERA (CTCMW4MPHRP)","0.00","2999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"53","1",NULL
"1098","INTEL CPU TRAY I5-12500","INTEL CPU TRAY I5-12500","INTEL CPU TRAY I5-12500","0.00","15999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.28","0.24",5,"0.00",False,1,NULL,"38","1",NULL
"1099","4G CCTV CAMERA BULLET (CT-CM-IBD4G3M)","4G CCTV CAMERA BULLET (CT-CM-IBD4G3M)","4G CCTV CAMERA BULLET (CT-CM-IBD4G3M)","0.00","4999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.69","0.83",25,"0.00",False,1,NULL,"53","1",NULL
"1100","WIRELSS WIFI 3MP MINICAMERA(CTCMW3MPHRP)","WIRELSS WIFI 3MP MINICAMERA(CTCMW3MPHRP)","WIRELSS WIFI 3MP MINICAMERA(CTCMW3MPHRP)","0.00","2999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"53","1",NULL
"1101","4G CCTV CAMERA DOME (CT-CM-IDD4G3M)","4G CCTV CAMERA DOME (CT-CM-IDD4G3M)","4G CCTV CAMERA DOME (CT-CM-IDD4G3M)","0.00","4999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.44","0.55",30,"0.00",False,1,NULL,"53","1",NULL
"1102","4G PT CAMERA (CT-CM-I4G3MPD)","4G PT CAMERA (CT-CM-I4G3MPD)","4G PT CAMERA (CT-CM-I4G3MPD)","0.00","7999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"53","1",NULL
"1103","4G SOLAR CAMERA (CT-CM-I4G3MPDS)","4G SOLAR CAMERA (CT-CM-I4G3MPDS)","4G SOLAR CAMERA (CT-CM-I4G3MPDS)","0.00","19999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","2.22","2.64",6,"0.00",False,1,NULL,"53","1",NULL
"1104","Consistent HDD 12TB (CT3012SC)","Consistent HDD 12TB (CT3012SC)","Consistent HDD 12TB (CT3012SC)","0.00","19999.00","0.00",25,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.79","0.34",10,"0.00",False,1,NULL,"21","1",NULL
"1105","CT Kyocera Bulk Toner Powder Black 500g","CT Kyocera Bulk Toner Powder Black 500g","CT Kyocera Bulk Toner Powder Black 500g","0.00","2999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","1.11","0.64",16,"0.00",False,1,NULL,"61","2",NULL
"1106","CT CP COLOUR BLACK BULK TONER 500G","CT CP COLOUR BLACK BULK TONER 500G","CT CP COLOUR BLACK BULK TONER 500G","0.00","4999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.59","0.41",25,"0.00",False,1,NULL,"61","2",NULL
"1107","CT CP COLOUR CYAN BULK TONER 500G","CT CP COLOUR CYAN BULK TONER 500G","CT CP COLOUR CYAN BULK TONER 500G","0.00","4999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.59","0.41",25,"0.00",False,1,NULL,"61","2",NULL
"1108","CT CP COLOUR MAGENTA BULK TONER 500G","CT CP COLOUR MAGENTA BULK TONER 500G","CT CP COLOUR MAGENTA BULK TONER 500G","0.00","4999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.59","0.41",25,"0.00",False,1,NULL,"61","2",NULL
"1109","CT CP COLOUR YELLOW BULK TONER 500G","CT CP COLOUR YELLOW BULK TONER 500G","CT CP COLOUR YELLOW BULK TONER 500G","0.00","4999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.59","0.41",25,"0.00",False,1,NULL,"61","2",NULL
"1111","CON USB WIFI DONGLE 150 MBPS (CTD150)","CON USB WIFI DONGLE 150 MBPS (CTD150)","CON USB WIFI DONGLE 150 MBPS (CTD150)","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"65","2",NULL
"1112","CON USB WIFI DONGLE 300 MBPS (CTD300)","CON USB WIFI DONGLE 300 MBPS (CTD300)","CON USB WIFI DONGLE 300 MBPS (CTD300)","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.01","0.03",50,"0.00",False,1,NULL,"65","2",NULL
"1113","INTEL CPU I5 6400T (S R2L1)","INTEL CPU I5 6400T (S R2L1)","INTEL CPU I5 6400T (S R2L1)","0.00","9999.00","0.00",12,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.28","0.24",5,"0.00",False,1,NULL,"66","1",NULL
"1114","Barebone PC (S67D) 8473","Barebone PC (S67D) 8473","Barebone PC (S67D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1115","Barebone PC (SD2D) 8473","Barebone PC (SD2D) 8473","Barebone PC (SD2D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1116","Barebone PC (SD4D) 8473","Barebone PC (SD4D) 8473","Barebone PC (SD4D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1117","Barebone PC (SD6D) 8473","Barebone PC (SD6D) 8473","Barebone PC (SD6D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1118","Barebone PC (SD7D) 8473","Barebone PC (SD7D) 8473","Barebone PC (SD7D) 8473","0.00","10999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","4.83","4.25",3,"0.00",False,1,NULL,"38","1",NULL
"1119","Barebone PC (SH3D) 8473","Barebone PC (SH3D) 8473","Barebone PC (SH3D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1120","Barebone PC (SH6D) 8473","Barebone PC (SH6D) 8473","Barebone PC (SH6D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1121","Barebone PC (SH7D) 8473","Barebone PC (SH7D) 8473","Barebone PC (SH7D) 8473","0.00","10999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1122","Barebone PC (SH8D) 8473","Barebone PC (SH8D) 8473","Barebone PC (SH8D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1123","Barebone PC (TD4D) 8473","Barebone PC (TD4D) 8473","Barebone PC (TD4D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1124","Barebone PC (TH6D) 8473","Barebone PC (TH6D) 8473","Barebone PC (TH6D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1125","INTEL CPU COOLER FAN (K69237-001)","INTEL CPU COOLER FAN (K69237-001)","INTEL CPU COOLER FAN (K69237-001)","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.28","0.24",5,"0.00",False,1,NULL,"67","2",NULL
"1126","CONSISTENT SSD 256GB 2.5(BULK PACKAGING)","CONSISTENT SSD 256GB 2.5(BULK PACKAGING)","CONSISTENT SSD 256GB 2.5(BULK PACKAGING)","0.00","4999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"68","1",NULL
"1128","Barebone PC (TL4D)","Barebone PC (TL4D)","Barebone PC (TL4D)","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1129","CCTV POWER SUPPLY ECO (CT-CPS-S4PE-S)","CCTV POWER SUPPLY ECO (CT-CPS-S4PE-S)","CCTV POWER SUPPLY ECO (CT-CPS-S4PE-S)","0.00","9999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.38","0.28",20,"0.00",False,1,NULL,"51","1",NULL
"1130","CCTV POWER SUPPLY ECO (CT-CPS-S8PE-S)","CCTV POWER SUPPLY ECO (CT-CPS-S8PE-S)","CCTV POWER SUPPLY ECO (CT-CPS-S8PE-S)","0.00","9999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.40","0.28",20,"0.00",False,1,NULL,"51","1",NULL
"1131","CRAM 8GB DDR3 1333 (10600)","CRAM 8GB DDR3 1333 (10600)","CRAM 8GB DDR3 1333 (10600)","0.00","2999.00","0.00",37,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.04","0.04",20,"0.00",False,1,NULL,"8","1",NULL
"1132","Barebone PC (TL3D)","Barebone PC (TL3D)","Barebone PC (TL3D)","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1133","Induction Cooker","Induction Cooker","Induction Cooker","0.00","3999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"45","2",NULL
"1134","Laser Toner Cartridge Bulk 2365","Laser Toner Cartridge Bulk 2365","Laser Toner Cartridge Bulk 2365","0.00","1999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1135","Laser Toner Cartridge Bulk 78A","Laser Toner Cartridge Bulk 78A","Laser Toner Cartridge Bulk 78A","0.00","1999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1136","Laser Toner Cartridge Bulk 85A","Laser Toner Cartridge Bulk 85A","Laser Toner Cartridge Bulk 85A","0.00","1999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1137","Laser Toner Cartridge Bulk 88A","Laser Toner Cartridge Bulk 88A","Laser Toner Cartridge Bulk 88A","0.00","1999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1138","INTEL CPU I3 3220 (L736C616)","INTEL CPU I3 3220 (L736C616)","INTEL CPU I3 3220 (L736C616)","0.00","1999.00","0.00",12,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.28","0.24",5,"0.00",False,1,NULL,"66","1",NULL
"1139","Consistent PC Case/SMPS (CIE103)","Consistent PC Case/SMPS (CIE103)","Consistent PC Case/SMPS (CIE103)","0.00","3999.00","0.00",1,NULL,NULL,"2023-12-28 11:09:18+05:45",True,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",True,1,1,"57","2",NULL
"1140","Consistent PC Case/SMPS (CIE104)","Consistent PC Case/SMPS (CIE104)","Consistent PC Case/SMPS (CIE104)","0.00","3999.00","0.00",1,NULL,NULL,"2023-12-28 11:09:53+05:45",True,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",True,1,1,"57","2",NULL
"1141","Consistent Gaming PC Case (CIG2003)","Consistent Gaming PC Case (CIG2003)","Consistent Gaming PC Case (CIG2003)","0.00","3999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","4.60","11.22",1,"0.00",False,1,NULL,"57","2",NULL
"1142","Consistent Gaming PC Case (CIG2004)","Consistent Gaming PC Case (CIG2004)","Consistent Gaming PC Case (CIG2004)","0.00","3999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","4.60","11.22",1,"0.00",False,1,NULL,"57","2",NULL
"1143","Consistent PC Case/SMPS (CIE103)","Consistent PC Case/SMPS (CIE103)","Consistent PC Case/SMPS (CIE103)","0.00","3999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","2.60","5.83",1,"0.00",False,1,NULL,"57","1",NULL
"1144","Consistent PC Case/SMPS (CIE104)","Consistent PC Case/SMPS (CIE104)","Consistent PC Case/SMPS (CIE104)","0.00","3999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"57","1",NULL
"1145","2.5'EXTERNAL SSD/HDD CASE 3.0(CTEC0301)","2.5'EXTERNAL SSD/HDD CASE 3.0(CTEC0301)","2.5'EXTERNAL SSD/HDD CASE 3.0(CTEC0301)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.10","0.13",150,"0.00",False,1,NULL,"69","2",NULL
"1146","2.5'EXTERNAL SSD/HDD CASE 2.0(CTEC0201)","2.5'EXTERNAL SSD/HDD CASE 2.0(CTEC0201)","2.5'EXTERNAL SSD/HDD CASE 2.0(CTEC0201)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.09","0.11",100,"0.00",False,1,NULL,"69","2",NULL
"1147","NVME EXTERNAL SSD CASE 3.1(CTNEC0301)","NVME EXTERNAL SSD CASE 3.1(CTNEC0301)","NVME EXTERNAL SSD CASE 3.1(CTNEC0301)","0.00","1999.00","0.00",12,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",100,"0.00",False,1,NULL,"69","2",NULL
"1148","2.5'EX.SSD/HDD CASE3.0(TRANS)(CTEC0302)","2.5'EX.SSD/HDD CASE3.0(TRANS)(CTEC0302)","2.5'EX.SSD/HDD CASE3.0(TRANS)(CTEC0302)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.11","0.11",150,"0.00",False,1,NULL,"69","2",NULL
"1149","INTEL CPU I7 10TH GEN.10700","INTEL CPU I7 10TH GEN.10700","INTEL CPU I7 10TH GEN.10700","0.00","29999.00","0.00",12,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.28","0.24",5,"0.00",False,1,NULL,"66","1",NULL
"1150","Watch","Watch","Watch","0.00","5999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"45","2",NULL
"1153","Barebone PC (SD9D)","Barebone PC (SD9D)","Barebone PC (SD9D)","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1154","WIRELSS 2MP WIFI MINICAMERA(CTCMW2MPHRP)","WIRELSS 2MP WIFI MINICAMERA(CTCMW2MPHRP)","WIRELSS 2MP WIFI MINICAMERA(CTCMW2MPHRP)","0.00","3999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"53","1",NULL
"1155","Consistent UPS Battery12V(CTUB12V72AH01)","Consistent UPS Battery12V(CTUB12V72AH01)","Consistent UPS Battery12V(CTUB12V72AH01)","0.00","1599.00","0.00",13,NULL,NULL,NULL,False,"0.00","28.00","0.00","0.00","0.00","0.00",5,"0.00",False,1,NULL,"70","1",NULL
"1156","Laser Toner Cartridge Bulk 337","Laser Toner Cartridge Bulk 337","Laser Toner Cartridge Bulk 337","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1157","Laser Toner Cartridge(CTTC0158D)","Laser Toner Cartridge(CTTC0158D)","Laser Toner Cartridge(CTTC0158D)","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1158","Laser Toner Cartridge(CTTC071)","Laser Toner Cartridge(CTTC071)","Laser Toner Cartridge(CTTC071)","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1160","Laser Toner Cartridge(CTTC0158)","Laser Toner Cartridge(CTTC0158)","Laser Toner Cartridge(CTTC0158)","0.00","9999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1161","Laser Toner Cartridge Bulk 158D","Laser Toner Cartridge Bulk 158D","Laser Toner Cartridge Bulk 158D","0.00","2999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1162","Laser Toner Cartridge Bulk 158","Laser Toner Cartridge Bulk 158","Laser Toner Cartridge Bulk 158","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1163","3+1 90M CABLE GOLD (CT-CC-90MG)","3+1 90M CABLE GOLD (CT-CC-90MG)","3+1 90M CABLE GOLD (CT-CC-90MG)","0.00","1499.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","3.61","2.79",0,"0.00",False,1,NULL,"54","1",NULL
"1164","Laser Toner Cartridge Bulk 104D","Laser Toner Cartridge Bulk 104D","Laser Toner Cartridge Bulk 104D","0.00","3999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1165","Laser Toner Cartridge(CTTC01104D)","Laser Toner Cartridge(CTTC01104D)","Laser Toner Cartridge(CTTC01104D)","0.00","3999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1166","Laser Toner CART.277A Without Chip","Laser Toner CART.277A Without Chip","Laser Toner CART.277A Without Chip","0.00","3999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1167","Laser Toner CART. Bulk 277A Without Chip","Laser Toner CART. Bulk 277A Without Chip","Laser Toner CART. Bulk 277A Without Chip","0.00","2999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"64","2",NULL
"1168","CCTV POWER SUPPLY GOLD (CT-CPS-S8PG)","CCTV POWER SUPPLY GOLD (CT-CPS-S8PG)","CCTV POWER SUPPLY GOLD (CT-CPS-S8PG)","0.00","2999.00","0.00",25,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.38","0.25",20,"0.00",False,1,NULL,"51","1",NULL
"1169","CCTV POWER SUPPLY GOLD (CT-CPS-S4PG)","CCTV POWER SUPPLY GOLD (CT-CPS-S4PG)","CCTV POWER SUPPLY GOLD (CT-CPS-S4PG)","0.00","2999.00","0.00",25,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.37","0.27",20,"0.00",False,1,NULL,"51","1",NULL
"1171","4MP CCTV CAMERA EAGLE D.W(CT-CM-IDW4MPE)","4MP CCTV CAMERA EAGLE D.W(CT-CM-IDW4MPE)","4MP CCTV CAMERA EAGLE D.W(CT-CM-IDW4MPE)","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.36","0.35",20,"0.00",False,1,NULL,"53","1",NULL
"1172","Barebone PC (SH9D) 8473","Barebone PC (SH9D) 8473","Barebone PC (SH9D) 8473","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1173","CAT6 100M COPPER CABLE(CT-CC-100MC)","CAT6 100M COPPER CABLE(CT-CC-100MC)","CAT6 100M COPPER CABLE(CT-CC-100MC)","0.00","699.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","3.58","2.12",6,"0.00",False,1,NULL,"54","2",NULL
"1174","4MP CCTV CAMERA EAGLE B.W(CT-CM-IBW4MPE)","4MP CCTV CAMERA EAGLE B.W(CT-CM-IBW4MPE)","4MP CCTV CAMERA EAGLE B.W(CT-CM-IBW4MPE)","0.00","5999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.47","0.51",20,"0.00",False,1,NULL,"53","1",NULL
"1175","CMB MOTHER BOARD H310C","CMB MOTHER BOARD H310C","CMB MOTHER BOARD H310C","0.00","9999.00","0.00",37,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.65","0.68",20,"0.00",False,1,NULL,"29","1",NULL
"1176","Glasses","Glasses","Glasses","0.00","10000.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"45","2",NULL
"1177","Glasses Black","Glasses Black","Glasses Black","0.00","10000.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"45","2",NULL
"1178","T-Shirt(Denim)","T-Shirt(Denim)","T-Shirt(Denim)","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"45","1",NULL
"1179","T-Shirt(White)","T-Shirt(White)","T-Shirt(White)","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","5.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"45","2",NULL
"1180","Barebone PC With RAM & Processor","Barebone PC With RAM & Processor","Barebone PC With RAM & Processor","0.00","9999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"38","1",NULL
"1181","Bulk OPC Drum 1200 Dark Blue","Bulk OPC Drum 1200 Dark Blue","Bulk OPC Drum 1200 Dark Blue","0.00","80.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.05","0.06",100,"0.00",False,1,NULL,"63","2",NULL
"1182","Laser Toner Cartridge(CTTC012AE)","Laser Toner Cartridge(CTTC012AE)","Laser Toner Cartridge(CTTC012AE)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1183","Laser Toner Cartridge(CTTC088AE)","Laser Toner Cartridge(CTTC088AE)","Laser Toner Cartridge(CTTC088AE)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1184","Laser Toner Cartridge(CTTC0337E)","Laser Toner Cartridge(CTTC0337E)","Laser Toner Cartridge(CTTC0337E)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.68","0.59",20,"0.00",False,1,NULL,"49","2",NULL
"1185","Laser Toner Cartridge(CTTC078AE)","Laser Toner Cartridge(CTTC078AE)","Laser Toner Cartridge(CTTC078AE)","0.00","1999.00","0.00",13,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"49","2",NULL
"1186","Bulk OPC Drum 8800 Dark Blue","Bulk OPC Drum 8800 Dark Blue","Bulk OPC Drum 8800 Dark Blue","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.05","0.06",100,"0.00",False,1,NULL,"63","2",NULL
"1187","Magic Toner Powder 500G (CT-CP-CU-002)","Magic Toner Powder 500G (CT-CP-CU-002)","Magic Toner Powder 500G (CT-CP-CU-002)","0.00","999.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",0,"0.00",False,1,NULL,"55","2",NULL
"1193","4G ROUTER (CT-4GR-DAWI)","4G ROUTER (CT-4GR-DAWI)","4G ROUTER (CT-4GR-DAWI)","0.00","2999.00","0.00",25,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",20,"0.00",False,1,NULL,"58","1",NULL
"1194","HP SSD Portable P500 250G","HP SSD Portable P500 250G","HP SSD Portable P500 250G","3300.00","3400.00","0.00",1,NULL,NULL,NULL,False,"0.00","18.00","0.00","0.00","0.00","0.00",20,"0.00",False,1,NULL,"41","1",NULL
